age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi
38.0,Male,Married,Graduate,20000.0,Private,2.1,Large Indian,Own,0.0,4,3,14800.0,20900.0,1100.0,3100.0,3700.0,No,0.0,748.0,18400.0,9500.0,Vehicle EMI,238000.0,69,Not_Eligible,500.0
48.0,Male,Married,High School,42900.0,Self-employed,9.9,MNC,Family,0.0,3,2,2000.0,10600.0,5800.0,10500.0,5300.0,No,0.0,821.0,304600.0,157500.0,Vehicle EMI,748000.0,75,Not_Eligible,5167.8
48.0,Female,Married,Graduate,105400.0,Private,17.1,Large Indian,Family,0.0,2,1,6800.0,0.0,11600.0,29200.0,18000.0,Yes,14400.0,850.0,316100.0,64900.0,Home Appliances EMI,128000.0,36,Eligible,10668.0
32.0,Male,Married,Post Graduate,127300.0,Private,0.5,Large Indian,Own,0.0,3,2,0.0,0.0,14700.0,20200.0,10200.0,Yes,34000.0,626.0,732200.0,185000.0,Vehicle EMI,1224000.0,23,Not_Eligible,10796.8
48.0,Male,Married,Post Graduate,29600.0,Private,24.3,Startup,Rented,6700.0,3,2,14500.0,0.0,4200.0,4900.0,5300.0,No,0.0,706.0,138400.0,72200.0,Education EMI,428000.0,25,Not_Eligible,500.0
32.0,Female,Married,Professional,74100.0,Self-employed,0.5,Large Indian,Rented,24200.0,3,2,9500.0,0.0,5500.0,14900.0,6200.0,No,0.0,618.0,153500.0,34500.0,Vehicle EMI,692000.0,16,Not_Eligible,4968.0
48.0,Male,Married,Post Graduate,73100.0,Self-employed,0.6,Mid-size,Rented,24600.0,2,1,5000.0,0.0,9000.0,12600.0,4200.0,Yes,19000.0,658.0,517200.0,230600.0,Personal Loan EMI,852000.0,29,Not_Eligible,500.0
38.0,Female,Married,High School,31700.0,Self-employed,9.1,MNC,Family,0.0,4,3,0.0,0.0,2100.0,8500.0,2400.0,No,0.0,841.0,250500.0,53200.0,Education EMI,395000.0,22,Not_Eligible,11107.8
32.0,Female,Married,Graduate,35600.0,Private,1.0,MNC,Family,0.0,4,3,13800.0,7900.0,2000.0,8100.0,2200.0,No,0.0,679.0,139500.0,53100.0,Home Appliances EMI,99000.0,15,Not_Eligible,800.0
32.0,Female,Married,Graduate,48300.0,Self-employed,2.6,Large Indian,Own,0.0,5,4,8800.0,0.0,3300.0,9200.0,5500.0,No,0.0,794.0,172400.0,94100.0,Vehicle EMI,139000.0,23,Eligible,11610.0
58.0,Male,Married,Graduate,22900.0,Private,10.9,Small,Family,0.0,2,1,0.0,13400.0,1900.0,4600.0,3600.0,No,0.0,646.0,25900.0,11800.0,Personal Loan EMI,818000.0,55,Not_Eligible,500.0
48.0,Female,Single,Graduate,46900.0,Private,2.5,Startup,Family,0.0,2,1,11800.0,0.0,3500.0,13300.0,5800.0,No,0.0,780.0,104200.0,62400.0,Personal Loan EMI,850000.0,46,Not_Eligible,7500.0
38.0,Female,Married,Graduate,20900.0,Private,1.3,Mid-size,Rented,5400.0,5,4,8300.0,0.0,3100.0,3900.0,1800.0,Yes,3200.0,640.0,111200.0,36700.0,Home Appliances EMI,144000.0,7,Not_Eligible,500.0
48.0,Female,Married,Graduate,98000.0,Private,2.5,MNC,Own,0.0,4,3,0.0,5000.0,14000.0,28200.0,12300.0,Yes,14100.0,663.0,304300.0,110900.0,Home Appliances EMI,250000.0,17,Not_Eligible,8540.0
58.0,Female,Married,Post Graduate,36700.0,Private,14.0,Large Indian,Own,24407.0,3,2,0.0,21700.0,2500.0,9600.0,5600.0,Yes,5500.0,721.0,82600.0,27900.0,Education EMI,382000.0,33,Not_Eligible,500.0
32.0,Female,Married,Graduate,65500.0,Self-employed,1.2,Large Indian,Rented,11900.0,2,1,5300.0,0.0,8500.0,14100.0,6200.0,No,0.0,790.0,490800.0,189200.0,Personal Loan EMI,730000.0,25,Not_Eligible,11583.0
32.0,Male,Married,Graduate,48400.0,Government,1.9,Small,Rented,13000.0,3,2,2700.0,19100.0,5100.0,8700.0,5300.0,No,0.0,710.0,128200.0,62900.0,Education EMI,236000.0,39,Not_Eligible,500.0
38.0,Male,Married,Professional,41900.0,Private,11.4,MNC,Rented,7600.0,3,2,9600.0,0.0,4000.0,9800.0,2200.0,No,0.0,692.0,93600.0,30000.0,Personal Loan EMI,496000.0,60,Not_Eligible,4350.0
58.0,Female,Married,Graduate,88300.0,Private,11.8,MNC,Own,0.0,5,4,7300.0,16200.0,12500.0,16600.0,15600.0,Yes,14200.0,746.0,83500.0,46700.0,Home Appliances EMI,188000.0,21,Not_Eligible,1652.0
27.0,Male,Single,Graduate,44000.0,Government,0.5,MNC,Family,0.0,3,2,8200.0,0.0,6300.0,6600.0,8100.0,No,0.0,673.0,147100.0,82500.0,Personal Loan EMI,963000.0,19,Not_Eligible,7400.0
32.0,Female,Single,Graduate,41500.0,Private,1.1,Mid-size,Own,0.0,2,1,9900.0,0.0,4800.0,6900.0,7300.0,Yes,9800.0,656.0,196000.0,86700.0,E-commerce Shopping EMI,129000.0,5,Not_Eligible,980.0
32.0,Female,Married,Post Graduate,38900.0,Private,0.6,Mid-size,Family,0.0,2,1,11300.0,0.0,5600.0,9300.0,3100.0,Yes,4300.0,653.0,256300.0,119800.0,Home Appliances EMI,273000.0,35,Not_Eligible,1632.4
38.0,Female,Single,Graduate,139000.0,Private,2.6,MNC,Rented,33000.0,1,0,0.0,0.0,19100.0,32600.0,12300.0,Yes,36700.0,719.0,185400.0,70600.0,Home Appliances EMI,234000.0,21,Not_Eligible,1484.0
38.0,Female,Married,Post Graduate,26000.0,Private,2.0,Large Indian,Family,0.0,3,2,0.0,0.0,3400.0,7600.0,5000.0,No,0.0,843.0,23900.0,11200.0,E-commerce Shopping EMI,93000.0,16,Not_Eligible,4800.0
38.0,Male,Married,Post Graduate,106500.0,Government,6.2,Mid-size,Family,0.0,4,3,4200.0,24600.0,5500.0,18300.0,17200.0,No,0.0,715.0,841800.0,336000.0,E-commerce Shopping EMI,179000.0,14,Eligible,22203.5
48.0,Female,Married,High School,25800.0,Private,12.4,MNC,Rented,6600.0,3,2,0.0,0.0,3800.0,6600.0,3100.0,Yes,5800.0,701.0,124700.0,65400.0,Education EMI,378000.0,31,Not_Eligible,500.0
58.0,Male,Married,Professional,77700.0,Private,6.9,MNC,Own,0.0,2,1,5200.0,0.0,7400.0,19000.0,12000.0,Yes,12700.0,701.0,438000.0,151500.0,Vehicle EMI,894000.0,20,Not_Eligible,7490.0
32.0,Female,Single,High School,84500.0,Private,1.0,MNC,Rented,21300.0,1,0,0.0,0.0,12600.0,23800.0,9900.0,No,0.0,754.0,538600.0,230900.0,Personal Loan EMI,451000.0,27,Not_Eligible,11154.0
48.0,Male,Single,Professional,62000.0,Private,3.0,MNC,Family,0.0,3,2,5900.0,0.0,4900.0,15900.0,7300.0,No,0.0,805.0,139200.0,58600.0,E-commerce Shopping EMI,178000.0,22,Eligible,16800.0
58.0,Female,Married,Post Graduate,28500.0,Private,2.2,Large Indian,Own,0.0,4,3,11700.0,19700.0,3700.0,7500.0,3700.0,No,0.0,739.0,96100.0,38600.0,E-commerce Shopping EMI,149000.0,23,Not_Eligible,500.0
27.0,Female,Single,Post Graduate,10459.0,Private,0.5,Small,Own,0.0,2,1,2200.0,0.0,8600.0,17800.0,8700.0,No,0.0,662.0,426100.0,242600.0,Vehicle EMI,1319000.0,59,Not_Eligible,11044.0
38.0,Male,Married,Graduate,40900.0,Private,3.2,Startup,Own,0.0,3,2,5500.0,24500.0,6000.0,9100.0,7800.0,No,0.0,595.0,302900.0,82500.0,Home Appliances EMI,236000.0,15,Not_Eligible,500.0
32.0,Male,Single,Graduate,51000.0,Private,2.1,Startup,Rented,17500.0,2,1,0.0,0.0,4000.0,10800.0,4600.0,No,0.0,713.0,195900.0,40900.0,Education EMI,169000.0,42,Eligible,7050.0
38.0,Male,Married,Professional,85100.0,Government,5.2,Startup,Rented,24100.0,4,3,9400.0,0.0,8800.0,19300.0,7300.0,No,0.0,673.0,493500.0,119600.0,Personal Loan EMI,497000.0,21,Not_Eligible,8910.0
48.0,Male,Married,Graduate,40700.0,Private,12.9,Startup,Own,0.0,3,2,0.0,0.0,5400.0,8100.0,5300.0,No,0.0,576.0,141700.0,37000.0,Personal Loan EMI,106000.0,13,Not_Eligible,8760.0
27.0,Female,Single,Professional,27000.0,Private,5.0,Large Indian,Rented,5500.0,1,0,0.0,0.0,2500.0,7400.0,4300.0,No,0.0,653.0,97300.0,36700.0,E-commerce Shopping EMI,116000.0,19,Not_Eligible,3650.0
48.0,Male,Married,Graduate,25600.0,Private,5.9,Startup,Own,0.0,4,3,12300.0,0.0,1300.0,7600.0,3300.0,Yes,3300.0,780.0,168800.0,56800.0,Home Appliances EMI,177000.0,15,Not_Eligible,500.0
38.0,Male,Married,Graduate,55800.0,Government,5.2,Startup,Rented,8500.0,2,1,0.0,12600.0,5100.0,9400.0,6000.0,Yes,9700.0,747.0,357000.0,189000.0,Personal Loan EMI,634000.0,30,Not_Eligible,1905.75
27.0,Male,Married,Professional,63700.0,Private,4.2,MNC,Own,7917.0,5,4,3400.0,0.0,8200.0,14500.0,9600.0,Yes,16700.0,701.0,320700.0,173600.0,Home Appliances EMI,103000.0,7,Not_Eligible,3955.0
38.0,Male,Married,High School,36500.0,Self-employed,1.6,Large Indian,Own,0.0,4,3,0.0,0.0,2000.0,9800.0,5200.0,Yes,9600.0,732.0,44800.0,16400.0,Home Appliances EMI,211000.0,19,Not_Eligible,2494.8
58.0,Male,Married,Post Graduate,96800.0,Private,11.7,Mid-size,Family,0.0,3,2,2100.0,0.0,12100.0,25400.0,14000.0,No,0.0,644.0,531200.0,314900.0,Personal Loan EMI,178000.0,17,Eligible,17280.0
48.0,Male,Married,Graduate,84400.0,Private,18.1,Mid-size,Family,0.0,3,2,0.0,0.0,5900.0,25200.0,8900.0,No,0.0,776.0,445200.0,147700.0,Personal Loan EMI,157000.0,60,Eligible,26640.0
38.0,Female,Married,Graduate,39300.0,Private,8.2,MNC,Own,0.0,4,3,0.0,15700.0,5600.0,7500.0,4400.0,Yes,9700.0,676.0,280000.0,126900.0,Home Appliances EMI,151000.0,23,Not_Eligible,500.0
38.0,Male,Married,Graduate,56300.0,Private,2.3,Small,Own,0.0,3,2,11700.0,0.0,7900.0,16600.0,6700.0,No,0.0,734.0,106200.0,36700.0,Personal Loan EMI,357000.0,31,Not_Eligible,5360.0
32.0,Female,Married,Graduate,46500.0,Private,3.1,Mid-size,Family,0.0,3,2,7700.0,0.0,3400.0,10100.0,5700.0,No,0.0,725.0,310400.0,82800.0,Vehicle EMI,718000.0,69,Not_Eligible,10780.0
32.0,Male,Married,High School,92200.0,Private,2.7,Large Indian,Own,0.0,4,3,0.0,5800.0,13400.0,20700.0,7700.0,Yes,22200.0,664.0,584600.0,308400.0,Home Appliances EMI,274000.0,9,Not_Eligible,8624.0
38.0,Male,Single,Professional,53500.0,Private,1.3,MNC,Family,0.0,2,1,14700.0,18900.0,7200.0,11200.0,6400.0,Yes,6200.0,728.0,167100.0,79900.0,E-commerce Shopping EMI,38000.0,5,Not_Eligible,500.0
48.0,Male,Married,Graduate,37000.0,Government,0.5,MNC,Rented,7200.0,5,4,7300.0,0.0,2200.0,8900.0,2300.0,No,0.0,751.0,258400.0,70700.0,Personal Loan EMI,66000.0,52,Eligible,6006.0
32.0,Male,Single,Post Graduate,60776.0,Private,0.5,Mid-size,Rented,10400.0,2,1,13500.0,0.0,3800.0,17600.0,5700.0,Yes,6900.0,705.0,300800.0,167900.0,Home Appliances EMI,157000.0,9,Not_Eligible,500.0
32.0,Male,Married,Graduate,21700.0,Private,1.9,Mid-size,Own,0.0,4,3,2000.0,13600.0,2100.0,6200.0,3300.0,Yes,5900.0,745.0,28100.0,6100.0,E-commerce Shopping EMI,147000.0,13,Not_Eligible,500.0
38.0,Female,Married,Post Graduate,95900.0,Private,3.3,MNC,Family,0.0,4,3,8600.0,0.0,7900.0,18400.0,17800.0,No,0.0,900.0,695300.0,383000.0,Vehicle EMI,482000.0,19,Not_Eligible,23760.0
48.0,Male,Married,Post Graduate,48400.0,Private,20.6,Startup,Own,0.0,3,2,0.0,0.0,4900.0,13000.0,8500.0,Yes,12200.0,682.0,254600.0,129800.0,E-commerce Shopping EMI,141000.0,20,Not_Eligible,3430.0
38.0,Female,Married,High School,47600.0,Private,7.1,Large Indian,Rented,13900.0,3,2,10500.0,0.0,4200.0,10200.0,8200.0,Yes,12600.0,625.0,113800.0,57900.0,Personal Loan EMI,68000.0,58,Not_Eligible,500.0
32.0,Male,Married,Post Graduate,64300.0,Private,5.5,Large Indian,Own,0.0,3,2,4400.0,0.0,3900.0,17900.0,10300.0,Yes,8000.0,720.0,245400.0,135400.0,Personal Loan EMI,555000.0,14,Not_Eligible,6930.0
58.0,Male,Married,High School,5534.0,Government,3.3,MNC,Family,0.0,5,4,2500.0,0.0,7100.0,14300.0,10100.0,No,0.0,741.0,67600.0,25300.0,Personal Loan EMI,724000.0,55,Not_Eligible,13508.0
48.0,Male,Married,Graduate,59800.0,Government,6.9,Large Indian,Rented,9100.0,4,3,3200.0,0.0,7100.0,10500.0,10700.0,No,0.0,777.0,325000.0,118700.0,Education EMI,450000.0,33,Not_Eligible,12672.0
58.0,Male,Married,High School,23900.0,Private,2.6,MNC,Rented,7900.0,5,4,5100.0,0.0,2500.0,3900.0,4200.0,No,0.0,704.0,31700.0,8600.0,Vehicle EMI,1316000.0,66,Not_Eligible,500.0
58.0,Male,Married,High School,36200.0,Private,10.4,Mid-size,Own,0.0,5,4,8800.0,10300.0,4400.0,8000.0,7200.0,Yes,5500.0,644.0,80600.0,21600.0,Home Appliances EMI,260000.0,11,Not_Eligible,500.0
38.0,Female,Married,Graduate,33600.0,Private,0.7,MNC,Rented,9600.0,3,2,0.0,0.0,3500.0,7000.0,2200.0,Yes,4600.0,640.0,36400.0,8600.0,Vehicle EMI,1206000.0,79,Not_Eligible,1200.64
27.0,Male,Single,Graduate,86400.0,Private,2.7,Large Indian,Rented,22200.0,2,1,0.0,0.0,9400.0,25500.0,9000.0,Yes,12800.0,811.0,605300.0,127700.0,Education EMI,289000.0,25,Not_Eligible,3465.0
38.0,Male,Married,Post Graduate,80700.0,Private,4.0,Startup,Rented,24700.0,3,2,10700.0,21700.0,6900.0,22200.0,4800.0,Yes,9900.0,670.0,622200.0,302200.0,Home Appliances EMI,241000.0,13,Not_Eligible,500.0
58.0,Male,Married,High School,26400.0,Private,36.0,Mid-size,Rented,5200.0,3,2,0.0,10700.0,1900.0,6400.0,3200.0,No,0.0,668.0,94500.0,35600.0,E-commerce Shopping EMI,112000.0,23,Not_Eligible,500.0
27.0,Male,Married,Post Graduate,32700.0,Private,0.7,Mid-size,Family,0.0,3,2,0.0,9000.0,4400.0,6700.0,4600.0,No,0.0,523.0,34200.0,10500.0,Education EMI,457000.0,7,Not_Eligible,1280.0
58.0,Female,Married,Post Graduate,27700.0,Private,2.4,Startup,Rented,6900.0,2,1,11200.0,0.0,2600.0,4200.0,3500.0,No,0.0,778.0,18100.0,8800.0,Education EMI,491000.0,33,Not_Eligible,500.0
32.0,Male,Married,Post Graduate,23000.0,Private,4.2,Small,Rented,7100.0,2,1,9000.0,0.0,1900.0,5000.0,3100.0,No,0.0,710.0,106400.0,46300.0,Education EMI,139000.0,15,Not_Eligible,500.0
27.0,Male,Single,Post Graduate,94200.0,Private,0.5,Small,Rented,16500.0,3,2,0.0,21800.0,5400.0,21300.0,16600.0,No,0.0,715.0,85600.0,46700.0,Vehicle EMI,1174000.0,35,Not_Eligible,4032.0
48.0,Male,Married,Graduate,18700.0,Self-employed,6.6,Startup,Family,0.0,4,3,0.0,15100.0,1500.0,3900.0,2100.0,Yes,4300.0,652.0,19700.0,6000.0,Vehicle EMI,1011000.0,40,Not_Eligible,500.0
48.0,Male,Married,Post Graduate,111000.0,Private,1.7,Large Indian,Rented,0.0,4,3,3800.0,0.0,11200.0,28200.0,8700.0,No,0.0,803.0,98300.0,29200.0,Education EMI,311000.0,24,Eligible,20160.0
38.0,Male,Married,Professional,41300.0,Private,0.8,MNC,Family,0.0,3,2,5600.0,8500.0,3900.0,8200.0,7600.0,No,0.0,769.0,212900.0,97900.0,Personal Loan EMI,864000.0,18,Not_Eligible,3600.0
38.0,Male,Married,Graduate,42000.0,Private,4.5,Large Indian,Own,0.0,2,1,5900.0,5300.0,5100.0,7400.0,4600.0,No,0.0,716.0,327800.0,72500.0,Vehicle EMI,1397000.0,33,Not_Eligible,7535.0
32.0,Female,Married,Graduate,37700.0,Government,0.5,MNC,Own,0.0,3,2,3500.0,6100.0,3300.0,9900.0,5300.0,No,0.0,850.0,87200.0,46400.0,Vehicle EMI,1401000.0,40,Not_Eligible,5760.0
48.0,Female,Married,High School,50700.0,Private,8.3,MNC,Own,0.0,3,2,7600.0,0.0,3900.0,8200.0,7500.0,No,0.0,708.0,170700.0,92300.0,Personal Loan EMI,694000.0,12,Not_Eligible,11750.0
58.0,Male,Married,Graduate,48300.0,Private,36.0,Mid-size,Own,0.0,3,2,0.0,0.0,4200.0,14000.0,8300.0,No,0.0,736.0,250600.0,70600.0,Home Appliances EMI,149000.0,33,Eligible,10900.0
38.0,Female,Married,Graduate,84500.0,Private,0.5,Large Indian,Family,0.0,2,1,13100.0,0.0,5300.0,20100.0,6900.0,No,0.0,675.0,411500.0,94400.0,E-commerce Shopping EMI,162000.0,17,Eligible,15640.0
38.0,Male,Married,Graduate,80400.0,Private,6.1,Mid-size,Rented,16000.0,2,1,6600.0,0.0,7400.0,21100.0,11900.0,Yes,9300.0,747.0,577300.0,288700.0,E-commerce Shopping EMI,115000.0,8,Not_Eligible,3118.5
38.0,Female,Married,High School,76000.0,Private,0.6,Small,Family,6843.0,4,3,12800.0,0.0,9000.0,19200.0,7800.0,Yes,18000.0,588.0,51100.0,16200.0,Personal Loan EMI,82000.0,57,Not_Eligible,1648.64
37.0,Female,Married,Professional,58107.0,Private,5.5,MNC,Rented,16200.0,4,3,4700.0,0.0,7700.0,16300.0,10400.0,Yes,14800.0,647.0,277700.0,102200.0,Education EMI,318000.0,47,Not_Eligible,500.0
48.0,Male,Married,High School,15400.0,Private,0.5,Large Indian,Rented,2500.0,2,1,0.0,0.0,1000.0,2700.0,2400.0,Yes,3600.0,531.0,10500.0,3500.0,Personal Loan EMI,514000.0,51,Not_Eligible,500.0
58.0,Female,Married,Professional,82900.0,Self-employed,9.1,Mid-size,Rented,19900.0,2,1,0.0,0.0,7000.0,20800.0,10500.0,Yes,14900.0,752.0,129900.0,34900.0,E-commerce Shopping EMI,22000.0,16,Eligible,2963.52
27.0,Male,Single,Graduate,37000.0,Private,4.4,Large Indian,Rented,9700.0,3,2,0.0,0.0,3000.0,6900.0,5500.0,No,0.0,698.0,103400.0,57300.0,Education EMI,305000.0,35,Not_Eligible,5950.0
32.0,Female,Married,Graduate,52800.0,Private,4.2,Mid-size,Rented,13900.0,4,3,0.0,0.0,5700.0,14500.0,5300.0,Yes,5900.0,681.0,394400.0,146700.0,Personal Loan EMI,251000.0,18,Not_Eligible,2887.5
32.0,Male,Single,Post Graduate,32500.0,Private,8.8,Mid-size,Own,0.0,1,0,0.0,0.0,3800.0,7000.0,2800.0,No,0.0,690.0,68700.0,27700.0,Education EMI,331000.0,48,High_Risk,9450.0
32.0,Female,Single,Graduate,38000.0,Private,5.6,MNC,Rented,10400.0,2,1,3400.0,0.0,4200.0,8500.0,5300.0,No,0.0,686.0,120800.0,47500.0,Home Appliances EMI,276000.0,18,Not_Eligible,3100.0
38.0,Female,Married,Professional,49000.0,Private,5.4,Large Indian,Own,0.0,3,2,9500.0,0.0,6000.0,9100.0,3300.0,No,0.0,656.0,110700.0,60300.0,Vehicle EMI,1253000.0,67,Not_Eligible,10550.0
38.0,Male,Married,High School,58200.0,Government,16.0,MNC,Family,0.0,2,1,11100.0,0.0,4100.0,16600.0,3400.0,Yes,9500.0,633.0,291500.0,74200.0,Home Appliances EMI,119000.0,23,Not_Eligible,4158.0
32.0,Female,Single,Graduate,23000.0,Self-employed,5.0,Large Indian,Rented,7100.0,2,1,3600.0,0.0,2600.0,3700.0,3100.0,No,0.0,716.0,177900.0,51900.0,Personal Loan EMI,82000.0,22,Not_Eligible,1435.5
32.0,Female,Married,High School,68300.0,Private,4.6,Large Indian,Family,0.0,3,2,15000.0,0.0,8600.0,17200.0,10700.0,No,0.0,676.0,105600.0,51500.0,Education EMI,489000.0,41,Not_Eligible,6720.0
27.0,Male,Single,Graduate,70300.0,Private,0.8,Mid-size,Own,0.0,2,1,0.0,0.0,6700.0,17800.0,12300.0,Yes,8100.0,645.0,423900.0,100600.0,Personal Loan EMI,177000.0,20,Not_Eligible,6258.56
48.0,Male,Married,Post Graduate,164600.0,Private,17.8,MNC,Rented,51500.0,4,3,0.0,6800.0,17800.0,40500.0,18500.0,No,0.0,748.0,1243600.0,456200.0,Vehicle EMI,881000.0,63,Not_Eligible,16225.0
38.0,Male,Married,High School,30700.0,Government,16.0,Large Indian,Family,0.0,5,4,11200.0,0.0,4600.0,7800.0,2000.0,No,0.0,772.0,91100.0,45500.0,Vehicle EMI,1322000.0,41,Not_Eligible,3366.0
38.0,Male,Married,Professional,56800.0,Self-employed,2.4,MNC,Own,0.0,4,3,13900.0,0.0,7000.0,14500.0,10400.0,Yes,16100.0,694.0,294500.0,143400.0,Education EMI,201000.0,14,Not_Eligible,500.0
32.0,Male,Married,Post Graduate,95200.0,Private,0.5,Large Indian,Own,0.0,3,2,0.0,19800.0,5000.0,18100.0,7800.0,No,0.0,766.0,466400.0,159700.0,E-commerce Shopping EMI,111000.0,11,Eligible,21360.0
32.0,Female,Married,Post Graduate,44800.0,Private,10.0,Large Indian,Own,0.0,3,2,4500.0,0.0,6500.0,8500.0,7900.0,Yes,9900.0,710.0,282200.0,62100.0,Personal Loan EMI,622000.0,45,Not_Eligible,2887.5
38.0,Male,Married,High School,79300.0,Private,1.5,Large Indian,Rented,23800.0,4,3,3600.0,0.0,5800.0,19400.0,8100.0,Yes,13200.0,647.0,416400.0,231300.0,Home Appliances EMI,209000.0,12,Not_Eligible,1512.0
58.0,Male,Married,Professional,36900.0,Private,20.2,Small,Own,0.0,5,4,0.0,5100.0,3100.0,10200.0,4100.0,Yes,4000.0,650.0,195300.0,57200.0,Education EMI,372000.0,46,Not_Eligible,3640.0
58.0,Male,Married,High School,86900.0,Self-employed,4.1,Mid-size,Rented,25900.0,2,1,14100.0,0.0,8600.0,16400.0,15000.0,No,0.0,754.0,304100.0,148700.0,Education EMI,380000.0,20,Not_Eligible,3726.0
27.0,Female,Single,Professional,55200.0,Government,1.0,Mid-size,Rented,15900.0,1,0,0.0,0.0,6600.0,12000.0,3200.0,No,0.0,714.0,393400.0,220000.0,Personal Loan EMI,994000.0,22,Not_Eligible,9625.0
32.0,Male,Married,Post Graduate,44100.0,Private,2.2,Large Indian,Family,0.0,3,2,7500.0,0.0,6200.0,11900.0,4500.0,No,0.0,711.0,282600.0,164800.0,E-commerce Shopping EMI,68000.0,14,Eligible,7700.0
58.0,Male,Married,Post Graduate,101400.0,Private,22.7,Startup,Rented,23400.0,3,2,8000.0,0.0,6900.0,18000.0,6700.0,No,0.0,741.0,748700.0,260100.0,E-commerce Shopping EMI,22000.0,3,Eligible,21120.0
38.0,Female,Married,Post Graduate,23400.0,Government,7.6,MNC,Rented,3600.0,4,3,0.0,21700.0,3500.0,5200.0,2000.0,Yes,2300.0,700.0,185400.0,45500.0,Education EMI,60000.0,24,Not_Eligible,500.0
27.0,Male,Married,Graduate,40900.0,Government,1.0,MNC,Own,0.0,4,3,8100.0,0.0,2500.0,6800.0,6300.0,No,0.0,762.0,115400.0,24500.0,Personal Loan EMI,245000.0,20,Not_Eligible,10320.0
38.0,Male,Married,Graduate,18000.0,Private,16.0,Large Indian,Rented,4400.0,4,3,7400.0,0.0,1000.0,3000.0,1900.0,No,0.0,676.0,73400.0,15400.0,Vehicle EMI,434000.0,24,Not_Eligible,500.0
32.0,Female,Married,Post Graduate,69300.0,Private,3.2,MNC,Family,0.0,4,3,2900.0,0.0,6000.0,14900.0,10600.0,No,0.0,683.0,118900.0,58100.0,Home Appliances EMI,80000.0,8,Eligible,13960.0
32.0,Male,Married,Professional,71900.0,Private,0.5,MNC,Rented,11800.0,2,1,0.0,0.0,4500.0,14500.0,7200.0,Yes,17200.0,686.0,92000.0,31000.0,Education EMI,488000.0,31,Not_Eligible,3740.8
32.0,Female,Single,Post Graduate,41200.0,Government,2.3,Mid-size,Family,13983.0,1,0,0.0,0.0,2700.0,9100.0,5500.0,No,0.0,768.0,187300.0,49800.0,Home Appliances EMI,273000.0,16,Not_Eligible,14340.0
32.0,Male,Married,Graduate,60900.0,Government,0.6,Startup,Family,0.0,4,3,11900.0,0.0,4400.0,12900.0,5200.0,Yes,13100.0,664.0,328300.0,78300.0,Education EMI,268000.0,17,Not_Eligible,4690.0
38.0,Male,Married,Graduate,18000.0,Private,2.7,MNC,Rented,3400.0,3,2,0.0,16500.0,2300.0,5000.0,2400.0,Yes,3200.0,656.0,19500.0,11200.0,Vehicle EMI,671000.0,13,Not_Eligible,500.0
48.0,Male,Married,Post Graduate,120100.0,Government,0.5,Large Indian,Family,0.0,4,3,11800.0,6400.0,15200.0,32700.0,12400.0,No,0.0,689.0,163900.0,88700.0,Vehicle EMI,640000.0,24,Not_Eligible,16640.0
32.0,Male,Married,High School,5644.0,Private,5.5,Large Indian,Own,6982.0,4,3,14700.0,19600.0,4400.0,21200.0,4600.0,No,0.0,676.0,292800.0,92400.0,Education EMI,160000.0,30,High_Risk,6800.0
32.0,Male,Married,Post Graduate,79600.0,Private,1.5,Mid-size,Rented,27800.0,2,1,7400.0,0.0,11900.0,14000.0,7400.0,Yes,14600.0,631.0,422700.0,178600.0,Vehicle EMI,90000.0,74,Not_Eligible,500.0
58.0,Male,Married,Graduate,85400.0,Private,7.1,Large Indian,Family,0.0,4,3,7100.0,0.0,6800.0,19400.0,14400.0,Yes,14800.0,661.0,241900.0,59400.0,Vehicle EMI,103000.0,83,Eligible,8015.0
58.0,Male,Married,Professional,72800.0,Private,13.6,MNC,Rented,12200.0,3,2,0.0,0.0,6400.0,12000.0,8600.0,No,0.0,722.0,347200.0,79300.0,Home Appliances EMI,34000.0,23,Eligible,16800.0
32.0,Female,Single,Graduate,39800.0,Private,3.4,Mid-size,Rented,12900.0,1,0,0.0,0.0,5300.0,8300.0,2700.0,No,0.0,600.0,288300.0,77200.0,Personal Loan EMI,468000.0,33,Not_Eligible,4664.0
32.0,Male,Married,Post Graduate,54600.0,Private,0.5,Large Indian,Rented,12200.0,4,3,0.0,0.0,8100.0,8300.0,5200.0,No,0.0,765.0,422400.0,129300.0,E-commerce Shopping EMI,120000.0,11,Not_Eligible,10982.4
38.0,Female,Married,High School,18800.0,Private,8.0,MNC,Family,0.0,2,1,4100.0,0.0,2000.0,5400.0,1100.0,Yes,5000.0,744.0,12100.0,5700.0,Home Appliances EMI,108000.0,30,Not_Eligible,500.0
38.0,Male,Married,Graduate,58500.0,Self-employed,0.5,Mid-size,Rented,20100.0,4,3,0.0,0.0,8400.0,12000.0,10100.0,No,0.0,753.0,291000.0,87100.0,Education EMI,293000.0,29,Not_Eligible,4266.0
48.0,Female,Married,Post Graduate,75200.0,Private,26.0,Startup,Rented,21200.0,3,2,12900.0,8900.0,5500.0,20700.0,10300.0,No,0.0,699.0,320600.0,73400.0,Education EMI,59000.0,25,Not_Eligible,500.0
